,time,Vehicles,ID
13278,7,29,20170507071
13279,8,33,20170507081
13280,9,41,20170507091
13281,10,44,20170507101
13282,11,45,20170507111
13283,12,46,20170507121
13284,13,45,20170507131
13285,14,47,20170507141
13286,15,49,20170507151
13287,16,49,20170507161
13288,17,48,20170507171
13289,18,58,20170507181
13290,19,62,20170507191
13291,20,62,20170507201
13292,21,59,20170507211
13293,22,55,20170507221
13294,23,59,20170507231
13295,0,52,20170508001
13296,1,43,20170508011
13297,2,36,20170508021
13298,3,32,20170508031
13299,4,35,20170508041
13300,5,34,20170508051
13301,6,41,20170508061
13302,7,48,20170508071
13303,8,53,20170508081
13304,9,61,20170508091
13305,10,72,20170508101
13306,11,91,20170508111
13307,12,93,20170508121
13308,13,81,20170508131
13309,14,87,20170508141
13310,15,87,20170508151
13311,16,84,20170508161
13312,17,84,20170508171
13313,18,89,20170508181
13314,19,90,20170508191
13315,20,87,20170508201
13316,21,86,20170508211
13317,22,82,20170508221
13318,23,75,20170508231
13319,0,64,20170509001
13320,1,64,20170509011
13321,2,54,20170509021
13322,3,41,20170509031
13323,4,37,20170509041
13324,5,32,20170509051
13325,6,46,20170509061
13326,7,53,20170509071
13327,8,53,20170509081
13328,9,58,20170509091
13329,10,105,20170509101
13330,11,98,20170509111
13331,12,103,20170509121
13332,13,92,20170509131
13333,14,96,20170509141
13334,15,95,20170509151
13335,16,93,20170509161
13336,17,95,20170509171
13337,18,96,20170509181
13338,19,96,20170509191
13339,20,92,20170509201
13340,21,84,20170509211
13341,22,86,20170509221
13342,23,76,20170509231
13343,0,72,20170510001
13344,1,64,20170510011
13345,2,52,20170510021
13346,3,45,20170510031
13347,4,43,20170510041
13348,5,38,20170510051
13349,6,45,20170510061
13350,7,50,20170510071
13351,8,56,20170510081
13352,9,64,20170510091
13353,10,81,20170510101
13354,11,96,20170510111
13355,12,98,20170510121
13356,13,88,20170510131
13357,14,94,20170510141
13358,15,100,20170510151
13359,16,90,20170510161
13360,17,93,20170510171
13361,18,97,20170510181
13362,19,94,20170510191
13363,20,94,20170510201
13364,21,83,20170510211
13365,22,82,20170510221
13366,23,77,20170510231
13367,0,68,20170511001
13368,1,65,20170511011
13369,2,53,20170511021
13370,3,41,20170511031
13371,4,33,20170511041
13372,5,38,20170511051
13373,6,40,20170511061
13374,7,52,20170511071
13375,8,52,20170511081
13376,9,57,20170511091
13377,10,77,20170511101
13378,11,104,20170511111
13379,12,107,20170511121
13380,13,96,20170511131
13381,14,100,20170511141
13382,15,94,20170511151
13383,16,93,20170511161
13384,17,95,20170511171
13385,18,111,20170511181
13386,19,112,20170511191
13387,20,107,20170511201
13388,21,103,20170511211
13389,22,97,20170511221
13390,23,92,20170511231
13391,0,87,20170512001
13392,1,76,20170512011
13393,2,65,20170512021
13394,3,51,20170512031
13395,4,48,20170512041
13396,5,43,20170512051
13397,6,48,20170512061
13398,7,55,20170512071
13399,8,60,20170512081
13400,9,74,20170512091
13401,10,78,20170512101
13402,11,93,20170512111
13403,12,99,20170512121
13404,13,85,20170512131
13405,14,89,20170512141
13406,15,92,20170512151
13407,16,86,20170512161
13408,17,83,20170512171
13409,18,94,20170512181
13410,19,100,20170512191
13411,20,94,20170512201
13412,21,79,20170512211
13413,22,78,20170512221
13414,23,76,20170512231
13415,0,67,20170513001
13416,1,59,20170513011
13417,2,44,20170513021
13418,3,43,20170513031
13419,4,34,20170513041
13420,5,31,20170513051
13421,6,34,20170513061
13422,7,33,20170513071
13423,8,38,20170513081
13424,9,45,20170513091
13425,10,50,20170513101
13426,11,52,20170513111
13427,12,54,20170513121
13428,13,52,20170513131
13429,14,51,20170513141
13430,15,54,20170513151
13431,16,51,20170513161
13432,17,52,20170513171
13433,18,54,20170513181
13434,19,60,20170513191
13435,20,64,20170513201
13436,21,60,20170513211
13437,22,57,20170513221
13438,23,58,20170513231
13439,0,49,20170514001
13440,1,42,20170514011
13441,2,35,20170514021
13442,3,36,20170514031
13443,4,27,20170514041
13444,5,23,20170514051
13445,6,29,20170514061
13446,7,33,20170514071
13447,8,36,20170514081
13448,9,43,20170514091
13449,10,51,20170514101
13450,11,53,20170514111
13451,12,52,20170514121
13452,13,51,20170514131
13453,14,50,20170514141
13454,15,46,20170514151
13455,16,51,20170514161
13456,17,53,20170514171
13457,18,62,20170514181
13458,19,67,20170514191
13459,20,63,20170514201
13460,21,60,20170514211
13461,22,62,20170514221
13462,23,59,20170514231
13463,0,52,20170515001
13464,1,44,20170515011
13465,2,40,20170515021
13466,3,33,20170515031
13467,4,32,20170515041
13468,5,33,20170515051
13469,6,43,20170515061
13470,7,48,20170515071
13471,8,52,20170515081
13472,9,64,20170515091
13473,10,81,20170515101
13474,11,113,20170515111
13475,12,112,20170515121
13476,13,95,20170515131
13477,14,102,20170515141
13478,15,102,20170515151
13479,16,100,20170515161
13480,17,100,20170515171
13481,18,105,20170515181
13482,19,112,20170515191
13483,20,99,20170515201
13484,21,97,20170515211
13485,22,86,20170515221
13486,23,82,20170515231
13487,0,74,20170516001
13488,1,64,20170516011
13489,2,55,20170516021
13490,3,45,20170516031
13491,4,35,20170516041
13492,5,37,20170516051
13493,6,42,20170516061
13494,7,48,20170516071
13495,8,54,20170516081
13496,9,64,20170516091
13497,10,86,20170516101
13498,11,95,20170516111
13499,12,99,20170516121
13500,13,96,20170516131
13501,14,98,20170516141
13502,15,100,20170516151
13503,16,91,20170516161
13504,17,95,20170516171
13505,18,94,20170516181
13506,19,92,20170516191
13507,20,93,20170516201
13508,21,88,20170516211
13509,22,81,20170516221
13510,23,83,20170516231
13511,0,73,20170517001
13512,1,60,20170517011
13513,2,52,20170517021
13514,3,41,20170517031
13515,4,36,20170517041
13516,5,37,20170517051
13517,6,45,20170517061
13518,7,52,20170517071
13519,8,55,20170517081
13520,9,67,20170517091
13521,10,76,20170517101
13522,11,95,20170517111
13523,12,98,20170517121
13524,13,90,20170517131
13525,14,93,20170517141
13526,15,94,20170517151
13527,16,94,20170517161
13528,17,89,20170517171
13529,18,100,20170517181
13530,19,104,20170517191
13531,20,95,20170517201
13532,21,86,20170517211
13533,22,86,20170517221
13534,23,78,20170517231
13535,0,73,20170518001
13536,1,61,20170518011
13537,2,54,20170518021
13538,3,43,20170518031
13539,4,33,20170518041
13540,5,38,20170518051
13541,6,44,20170518061
13542,7,50,20170518071
13543,8,53,20170518081
13544,9,65,20170518091
13545,10,83,20170518101
13546,11,111,20170518111
13547,12,110,20170518121
13548,13,98,20170518131
13549,14,105,20170518141
13550,15,103,20170518151
13551,16,102,20170518161
13552,17,95,20170518171
13553,18,109,20170518181
13554,19,105,20170518191
13555,20,101,20170518201
13556,21,95,20170518211
13557,22,82,20170518221
13558,23,87,20170518231
13559,0,70,20170519001
13560,1,66,20170519011
13561,2,54,20170519021
13562,3,42,20170519031
13563,4,37,20170519041
13564,5,37,20170519051
13565,6,40,20170519061
13566,7,48,20170519071
13567,8,59,20170519081
13568,9,67,20170519091
13569,10,88,20170519101
13570,11,94,20170519111
13571,12,101,20170519121
13572,13,89,20170519131
13573,14,88,20170519141
13574,15,89,20170519151
13575,16,83,20170519161
13576,17,84,20170519171
13577,18,90,20170519181
13578,19,90,20170519191
13579,20,86,20170519201
13580,21,80,20170519211
13581,22,71,20170519221
13582,23,71,20170519231
13583,0,67,20170520001
13584,1,56,20170520011
13585,2,45,20170520021
13586,3,33,20170520031
13587,4,35,20170520041
13588,5,25,20170520051
13589,6,28,20170520061
13590,7,34,20170520071
13591,8,36,20170520081
13592,9,46,20170520091
13593,10,51,20170520101
13594,11,55,20170520111
13595,12,61,20170520121
13596,13,55,20170520131
13597,14,53,20170520141
13598,15,52,20170520151
13599,16,50,20170520161
13600,17,50,20170520171
13601,18,60,20170520181
13602,19,57,20170520191
13603,20,62,20170520201
13604,21,56,20170520211
13605,22,57,20170520221
13606,23,59,20170520231
13607,0,50,20170521001
13608,1,40,20170521011
13609,2,40,20170521021
13610,3,29,20170521031
13611,4,25,20170521041
13612,5,28,20170521051
13613,6,26,20170521061
13614,7,32,20170521071
13615,8,37,20170521081
13616,9,41,20170521091
13617,10,49,20170521101
13618,11,57,20170521111
13619,12,55,20170521121
13620,13,51,20170521131
13621,14,46,20170521141
13622,15,52,20170521151
13623,16,51,20170521161
13624,17,53,20170521171
13625,18,60,20170521181
13626,19,72,20170521191
13627,20,69,20170521201
13628,21,69,20170521211
13629,22,63,20170521221
13630,23,58,20170521231
13631,0,55,20170522001
13632,1,47,20170522011
13633,2,43,20170522021
13634,3,37,20170522031
13635,4,35,20170522041
13636,5,34,20170522051
13637,6,42,20170522061
13638,7,50,20170522071
13639,8,59,20170522081
13640,9,74,20170522091
13641,10,92,20170522101
13642,11,136,20170522111
13643,12,129,20170522121
13644,13,118,20170522131
13645,14,124,20170522141
13646,15,118,20170522151
13647,16,116,20170522161
13648,17,114,20170522171
13649,18,123,20170522181
13650,19,133,20170522191
13651,20,120,20170522201
13652,21,111,20170522211
13653,22,102,20170522221
13654,23,96,20170522231
13655,0,85,20170523001
13656,1,74,20170523011
13657,2,66,20170523021
13658,3,50,20170523031
13659,4,41,20170523041
13660,5,42,20170523051
13661,6,47,20170523061
13662,7,55,20170523071
13663,8,63,20170523081
13664,9,73,20170523091
13665,10,90,20170523101
13666,11,106,20170523111
13667,12,116,20170523121
13668,13,96,20170523131
13669,14,113,20170523141
13670,15,115,20170523151
13671,16,110,20170523161
13672,17,103,20170523171
13673,18,109,20170523181
13674,19,108,20170523191
13675,20,103,20170523201
13676,21,101,20170523211
13677,22,92,20170523221
13678,23,86,20170523231
13679,0,83,20170524001
13680,1,71,20170524011
13681,2,54,20170524021
13682,3,50,20170524031
13683,4,39,20170524041
13684,5,39,20170524051
13685,6,49,20170524061
13686,7,55,20170524071
13687,8,62,20170524081
13688,9,68,20170524091
13689,10,90,20170524101
13690,11,109,20170524111
13691,12,109,20170524121
13692,13,94,20170524131
13693,14,111,20170524141
13694,15,107,20170524151
13695,16,101,20170524161
13696,17,96,20170524171
13697,18,104,20170524181
13698,19,102,20170524191
13699,20,102,20170524201
13700,21,89,20170524211
13701,22,92,20170524221
13702,23,88,20170524231
13703,0,78,20170525001
13704,1,65,20170525011
13705,2,55,20170525021
13706,3,47,20170525031
13707,4,41,20170525041
13708,5,38,20170525051
13709,6,42,20170525061
13710,7,50,20170525071
13711,8,59,20170525081
13712,9,71,20170525091
13713,10,91,20170525101
13714,11,128,20170525111
13715,12,112,20170525121
13716,13,100,20170525131
13717,14,103,20170525141
13718,15,107,20170525151
13719,16,103,20170525161
13720,17,104,20170525171
13721,18,109,20170525181
13722,19,115,20170525191
13723,20,106,20170525201
13724,21,107,20170525211
13725,22,102,20170525221
13726,23,93,20170525231
13727,0,85,20170526001
13728,1,70,20170526011
13729,2,59,20170526021
13730,3,52,20170526031
13731,4,46,20170526041
13732,5,41,20170526051
13733,6,47,20170526061
13734,7,56,20170526071
13735,8,61,20170526081
13736,9,68,20170526091
13737,10,88,20170526101
13738,11,97,20170526111
13739,12,101,20170526121
13740,13,86,20170526131
13741,14,94,20170526141
13742,15,93,20170526151
13743,16,89,20170526161
13744,17,85,20170526171
13745,18,92,20170526181
13746,19,90,20170526191
13747,20,89,20170526201
13748,21,85,20170526211
13749,22,76,20170526221
13750,23,77,20170526231
13751,0,67,20170527001
13752,1,62,20170527011
13753,2,46,20170527021
13754,3,41,20170527031
13755,4,32,20170527041
13756,5,28,20170527051
13757,6,30,20170527061
13758,7,39,20170527071
13759,8,45,20170527081
13760,9,52,20170527091
13761,10,56,20170527101
13762,11,78,20170527111
13763,12,72,20170527121
13764,13,64,20170527131
13765,14,58,20170527141
13766,15,58,20170527151
13767,16,58,20170527161
13768,17,61,20170527171
13769,18,62,20170527181
13770,19,65,20170527191
13771,20,69,20170527201
13772,21,63,20170527211
13773,22,62,20170527221
13774,23,58,20170527231
13775,0,56,20170528001
13776,1,45,20170528011
13777,2,33,20170528021
13778,3,30,20170528031
13779,4,30,20170528041
13780,5,25,20170528051
13781,6,30,20170528061
13782,7,30,20170528071
13783,8,38,20170528081
13784,9,45,20170528091
13785,10,48,20170528101
13786,11,60,20170528111
13787,12,65,20170528121
13788,13,58,20170528131
13789,14,54,20170528141
13790,15,53,20170528151
13791,16,56,20170528161
13792,17,57,20170528171
13793,18,61,20170528181
13794,19,62,20170528191
13795,20,63,20170528201
13796,21,67,20170528211
13797,22,64,20170528221
13798,23,68,20170528231
13799,0,55,20170529001
13800,1,48,20170529011
13801,2,40,20170529021
13802,3,35,20170529031
13803,4,32,20170529041
13804,5,35,20170529051
13805,6,38,20170529061
13806,7,48,20170529071
13807,8,54,20170529081
13808,9,71,20170529091
13809,10,102,20170529101
13810,11,128,20170529111
13811,12,128,20170529121
13812,13,108,20170529131
13813,14,120,20170529141
13814,15,113,20170529151
13815,16,109,20170529161
13816,17,107,20170529171
13817,18,109,20170529181
13818,19,104,20170529191
13819,20,93,20170529201
13820,21,84,20170529211
13821,22,89,20170529221
13822,23,80,20170529231
13823,0,69,20170530001
13824,1,58,20170530011
13825,2,48,20170530021
13826,3,44,20170530031
13827,4,38,20170530041
13828,5,40,20170530051
13829,6,42,20170530061
13830,7,52,20170530071
13831,8,58,20170530081
13832,9,76,20170530091
13833,10,92,20170530101
13834,11,108,20170530111
13835,12,116,20170530121
13836,13,101,20170530131
13837,14,116,20170530141
13838,15,115,20170530151
13839,16,105,20170530161
13840,17,104,20170530171
13841,18,110,20170530181
13842,19,109,20170530191
13843,20,102,20170530201
13844,21,95,20170530211
13845,22,48,20170530221
13846,23,68,20170530231
13847,0,80,20170531001
13848,1,66,20170531011
13849,2,56,20170531021
13850,3,49,20170531031
13851,4,38,20170531041
13852,5,39,20170531051
13853,6,46,20170531061
13854,7,52,20170531071
13855,8,62,20170531081
13856,9,67,20170531091
13857,10,84,20170531101
13858,11,100,20170531111
13859,12,106,20170531121
13860,13,97,20170531131
13861,14,100,20170531141
13862,15,103,20170531151
13863,16,97,20170531161
13864,17,97,20170531171
13865,18,99,20170531181
13866,19,100,20170531191
13867,20,99,20170531201
13868,21,89,20170531211
13869,22,85,20170531221
13870,23,83,20170531231
13871,0,80,20170601001
13872,1,71,20170601011
13873,2,61,20170601021
13874,3,47,20170601031
13875,4,40,20170601041
13876,5,41,20170601051
13877,6,44,20170601061
13878,7,50,20170601071
13879,8,55,20170601081
13880,9,67,20170601091
13881,10,84,20170601101
13882,11,110,20170601111
13883,12,111,20170601121
13884,13,94,20170601131
13885,14,106,20170601141
13886,15,107,20170601151
13887,16,117,20170601161
13888,17,121,20170601171
13889,18,110,20170601181
13890,19,112,20170601191
13891,20,105,20170601201
13892,21,97,20170601211
13893,22,89,20170601221
13894,23,85,20170601231
13895,0,79,20170602001
13896,1,69,20170602011
13897,2,55,20170602021
13898,3,48,20170602031
13899,4,38,20170602041
13900,5,40,20170602051
13901,6,46,20170602061
13902,7,56,20170602071
13903,8,62,20170602081
13904,9,72,20170602091
13905,10,83,20170602101
13906,11,95,20170602111
13907,12,97,20170602121
13908,13,88,20170602131
13909,14,100,20170602141
13910,15,90,20170602151
13911,16,89,20170602161
13912,17,84,20170602171
13913,18,92,20170602181
13914,19,98,20170602191
13915,20,98,20170602201
13916,21,86,20170602211
13917,22,82,20170602221
13918,23,81,20170602231
13919,0,70,20170603001
13920,1,62,20170603011
13921,2,52,20170603021
13922,3,39,20170603031
13923,4,34,20170603041
13924,5,34,20170603051
13925,6,40,20170603061
13926,7,39,20170603071
13927,8,47,20170603081
13928,9,50,20170603091
13929,10,58,20170603101
13930,11,61,20170603111
13931,12,59,20170603121
13932,13,55,20170603131
13933,14,58,20170603141
13934,15,56,20170603151
13935,16,50,20170603161
13936,17,51,20170603171
13937,18,62,20170603181
13938,19,59,20170603191
